XNA,2015,3,874,10715
XNA,2015,4,826,5286
XNA,2015,5,830,6987
XNA,2015,6,901,13052
XNA,2015,7,930,8442
XNA,2015,8,907,6095
XNA,2015,9,898,4
YAK,2015,1,59,-326
YAK,2015,11,58,-133
YAK,2015,12,60,-505
YAK,2015,2,56,-160
YAK,2015,3,62,349
YAK,2015,4,60,219
YAK,2015,5,62,-178
YAK,2015,6,60,152
YAK,2015,7,62,120
YAK,2015,8,62,196
YAK,2015,9,60,508
YUM,2015,1,166,1070
YUM,2015,11,160,26
YUM,2015,12,176,458
YUM,2015,2,156,511
YUM,2015,3,185,175
YUM,2015,4,178,535
YUM,2015,5,177,-292
YUM,2015,6,170,1788
YUM,2015,7,177,596
YUM,2015,8,174,1081
YUM,2015,9,157,101
SEA,2015,3,9248,8126
SEA,2015,4,9248,-14645
SEA,2015,5,10328,-6181
SEA,2015,6,11180,52671
SEA,2015,7,11979,40727
SEA,2015,8,12084,68709
SEA,2015,9,10501,-4500
SFO,2015,1,12847,59941
SFO,2015,11,13510,4493
SFO,2015,12,13796,284096
SFO,2015,2,11519,123356
SFO,2015,3,13394,19210
SFO,2015,4,13000,37282
SFO,2015,5,13511,129887
SFO,2015,6,13826,96419
SFO,2015,7,14417,128825
SFO,2015,8,14588,83300
SFO,2015,9,13306,-9733
SGF,2015,1,590,9591
SGF,2015,11,530,1819
SGF,2015,12,554,3359
SGF,2015,2,533,11108
SGF,2015,3,649,6198
SGF,2015,4,602,3285
SGF,2015,5,650,3275
SGF,2015,6,652,8251
SGF,2015,7,465,4467
SGF,2015,8,502,1328
SGF,2015,9,478,-31
SGU,2015,1,147,939
SGU,2015,11,171,1117
SGU,2015,12,160,1926
SGU,2015,2,136,217
SGU,2015,3,178,323
SGU,2015,4,175,737
SGU,2015,5,181,570
SGU,2015,6,150,1657
SGU,2015,7,153,1121
SGU,2015,8,155,689
SGU,2015,9,170,-28
SHV,2015,1,549,3853
SHV,2015,11,559,1148
SHV,2015,12,551,2499
SHV,2015,2,486,3242
SHV,2015,3,547,7008
SHV,2015,4,543,4180
SHV,2015,5,567,7181
SHV,2015,6,578,8038
SHV,2015,7,593,3515
SHV,2015,8,576,4120
SHV,2015,9,533,1289
SIT,2015,1,93,26
SIT,2015,11,87,879
SIT,2015,12,90,-235
SIT,2015,2,83,116
SIT,2015,3,93,604
SIT,2015,4,90,392
SIT,2015,5,117,-278
SIT,2015,6,174,-91
SIT,2015,7,186,610
SIT,2015,8,215,620
SIT,2015,9,110,151
SJC,2015,1,3321,6636
SJC,2015,11,3328,6782
SJC,2015,12,3310,23997
SJC,2015,2,3003,7071
SJC,2015,3,3331,5204
SJC,2015,4,3464,10901
SJC,2015,5,3662,15636
SJC,2015,6,3717,26211
SJC,2015,7,3821,35078
SJC,2015,8,3746,20275
SJC,2015,9,3439,960
SJT,2015,1,151,1182
SJT,2015,11,142,-282
SJT,2015,12,150,-356
SJT,2015,2,136,1269
SJT,2015,3,154,2520
SJT,2015,4,149,1175
SJT,2015,5,154,832
SJT,2015,6,146,373
SJT,2015,7,150,-25
SJT,2015,8,150,-500
SJT,2015,9,141,-838
SJU,2015,1,2338,17864
SJU,2015,11,2148,7571
SJU,2015,12,2581,37921
SJU,2015,2,1999,22347
SJU,2015,3,2263,19694
SJU,2015,4,2240,4330
SJU,2015,5,2136,6106
SJU,2015,6,2330,18042
SJU,2015,7,2551,16948
SJU,2015,8,2313,16508
SJU,2015,9,1714,872
SLC,2015,1,8621,1403
SLC,2015,11,8434,-9599
SLC,2015,12,8797,47766
SLC,2015,2,7863,8863
SLC,2015,3,9473,-2633
SLC,2015,4,8819,-2977
SLC,2015,5,8752,-12389
SLC,2015,6,8957,22263
SLC,2015,7,9484,17642
SLC,2015,8,9467,-1605
SLC,2015,9,8398,-30569
SMF,2015,1,3199,15823
SMF,2015,11,3242,6657
SMF,2015,12,3221,24310
SMF,2015,2,2938,16546
SMF,2015,3,3221,7349
SMF,2015,4,3368,12744
SMF,2015,5,3640,17216
SMF,2015,6,3548,33283
SMF,2015,7,3642,33783
SMF,2015,8,3633,28176
SMF,2015,9,3521,4973
SMX,2015,1,60,-100
SMX,2015,11,59,-344
SMX,2015,12,59,345
SMX,2015,2,55,197
SMX,2015,3,62,-25
SMX,2015,4,59,-214
SMX,2015,5,63,839
SMX,2015,6,60,-183
SMX,2015,7,62,7
SMX,2015,8,62,82
SMX,2015,9,60,-185
SNA,2015,1,3175,292
SNA,2015,11,3439,5092
SNA,2015,12,3563,14697
SNA,2015,2,2938,4699
SNA,2015,3,3372,-4229
SNA,2015,4,3301,3712
SNA,2015,5,3344,10970
SNA,2015,6,3347,9931
SNA,2015,7,3588,15725
SNA,2015,8,3611,4886
SNA,2015,9,3400,-7618
SPI,2015,1,128,1293
SPI,2015,11,140,1322
SPI,2015,12,147,957
SPI,2015,2,126,2386
SPI,2015,3,151,811
SPI,2015,4,142,862
SPI,2015,5,149,1269
SPI,2015,6,150,3188
SPI,2015,7,154,631
SPI,2015,8,153,315
SPI,2015,9,143,242
SPS,2015,1,106,983
SPS,2015,11,90,552
SPS,2015,12,90,-8
SPS,2015,2,102,884
SPS,2015,3,124,1333
SPS,2015,4,119,891
SPS,2015,5,122,1685
SPS,2015,6,119,509
SPS,2015,7,122,60
SPS,2015,8,122,-599
SPS,2015,9,112,-501
SRQ,2015,1,313,1065
SRQ,2015,11,297,-948
SRQ,2015,12,361,2616
SRQ,2015,2,330,1256
SRQ,2015,3,460,2305
SRQ,2015,4,358,1097
SRQ,2015,5,281,-90
SRQ,2015,6,292,-262
SRQ,2015,7,241,961
SRQ,2015,8,225,741
SRQ,2015,9,209,-378
STC,2015,1,58,1287
STC,2015,2,24,486
STL,2015,1,4076,20412
STL,2015,11,4176,-2298
STL,2015,12,4292,19075
STL,2015,2,3627,21267
STL,2015,3,4433,15021
STL,2015,4,4308,16279
STL,2015,5,4341,20162
STL,2015,6,4414,47919
STL,2015,7,4601,35785
STL,2015,8,4447,14000
STL,2015,9,4149,-13071
STT,2015,1,474,2149
STT,2015,11,311,1329
STT,2015,12,442,6701
STT,2015,2,429,4321
STT,2015,3,485,2104
STT,2015,4,474,-911
STT,2015,5,408,1573
STT,2015,6,383,1668
STT,2015,7,396,2660
STT,2015,8,348,1557
STT,2015,9,184,906
STX,2015,1,91,670
STX,2015,11,69,151
STX,2015,12,85,936
STX,2015,2,81,628
STX,2015,3,92,444
STX,2015,4,89,392
STX,2015,5,88,527
STX,2015,6,96,319
STX,2015,7,101,1141
STX,2015,8,84,349
STX,2015,9,60,551
SUN,2015,1,88,481
SUN,2015,11,44,-271
SUN,2015,12,65,600
SUN,2015,2,80,94
SUN,2015,3,111,41
SUN,2015,4,51,-135
SUN,2015,5,17,39
SUN,2015,6,77,367
SUN,2015,7,130,1185
SUN,2015,8,122,626
SUN,2015,9,79,-191
SUX,2015,1,58,1374
SUX,2015,11,54,-62
SUX,2015,12,57,-150
SUX,2015,2,52,1693
SUX,2015,3,58,527
SUX,2015,4,56,-219
SUX,2015,5,56,-557
SUX,2015,6,56,505
SUX,2015,7,58,-101
SUX,2015,8,57,-127
SUX,2015,9,56,-172
SWF,2015,1,61,501
SWF,2015,11,60,279
SWF,2015,12,62,590
SWF,2015,2,67,850
SWF,2015,3,63,-117
SWF,2015,4,63,337
SWF,2015,5,67,236
SWF,2015,6,61,8
RDD,2015,8,61,581
RDD,2015,9,60,368
RDM,2015,1,163,1200
RDM,2015,11,194,-260
RDM,2015,12,209,1980
RDM,2015,2,152,1493
RDM,2015,3,184,-202
RDM,2015,4,174,-673
RDM,2015,5,179,237
RDM,2015,6,227,1079
RDM,2015,7,243,369
RDM,2015,8,231,482
RDM,2015,9,189,-346
RDU,2015,1,2731,16397
RDU,2015,11,2855,3490
RDU,2015,12,2887,22038
RDU,2015,2,2421,17816
RDU,2015,3,2872,17621
RDU,2015,4,2853,6533
RDU,2015,5,3029,11317
RDU,2015,6,3189,34001
RDU,2015,7,3241,28028
RDU,2015,8,3029,22181
RDU,2015,9,2750,3780
RHI,2015,1,87,523
RHI,2015,11,83,401
RHI,2015,12,88,-310
RHI,2015,2,80,-214
RHI,2015,3,88,-14
RHI,2015,4,86,-313
RHI,2015,5,88,-397
RHI,2015,6,86,-354
RHI,2015,7,89,-478
RHI,2015,8,88,17
RHI,2015,9,86,-141
RIC,2015,1,1270,11390
RIC,2015,11,1402,4594
RIC,2015,12,1345,11264
RIC,2015,2,1171,11747
RIC,2015,3,1326,7219
RIC,2015,4,1304,3738
RIC,2015,5,1299,3260
RIC,2015,6,1448,17530
RIC,2015,7,1579,18558
RIC,2015,8,1615,15327
RIC,2015,9,1552,2883
RKS,2015,1,117,-385
RKS,2015,11,53,-138
RKS,2015,12,57,-269
RKS,2015,2,56,34
RKS,2015,3,61,-725
RKS,2015,4,56,-509
RKS,2015,5,56,-228
RKS,2015,6,54,610
RKS,2015,7,58,153
RKS,2015,8,57,74
RKS,2015,9,56,-786
RNO,2015,1,1092,4096
RNO,2015,11,1007,2654
RNO,2015,12,1095,12917
RNO,2015,2,991,5906
RNO,2015,3,1190,3657
RNO,2015,4,1191,5114
RNO,2015,5,1198,2813
RNO,2015,6,1358,12043
RNO,2015,7,1391,13805
RNO,2015,8,1328,5012
RNO,2015,9,1150,-1328
ROA,2015,1,138,1229
ROA,2015,11,203,1711
ROA,2015,12,197,2349
ROA,2015,2,140,1348
ROA,2015,3,223,1053
ROA,2015,4,217,482
ROA,2015,5,230,203
ROA,2015,6,226,1718
ROA,2015,7,230,2491
ROA,2015,8,235,2571
ROA,2015,9,219,-342
ROC,2015,1,607,5680
ROC,2015,11,750,859
ROC,2015,12,686,4155
ROC,2015,2,560,5829
ROC,2015,3,714,4792
ROC,2015,4,680,-655
ROC,2015,5,778,1393
ROC,2015,6,640,3917
ROC,2015,7,688,5458
ROC,2015,8,672,4503
ROC,2015,9,662,-508
ROW,2015,1,86,1122
ROW,2015,11,83,376
ROW,2015,12,86,-191
ROW,2015,2,79,1156
ROW,2015,3,93,472
ROW,2015,4,90,505
ROW,2015,5,88,537
ROW,2015,6,90,408
ROW,2015,7,90,114
ROW,2015,8,93,-611
ROW,2015,9,88,-386
RST,2015,1,187,3560
RST,2015,11,174,668
RST,2015,12,170,-248
RST,2015,2,174,3628
RST,2015,3,189,1409
RST,2015,4,184,-1098
RST,2015,5,182,-955
RST,2015,6,197,900
RST,2015,7,215,314
RST,2015,8,204,-260
RST,2015,9,174,-478
RSW,2015,1,3100,9271
RSW,2015,11,2465,-2810
RSW,2015,12,3020,21919
RSW,2015,2,3104,21873
RSW,2015,3,4072,19483
RSW,2015,4,3035,-3596
RSW,2015,5,2158,-1193
RSW,2015,6,1716,12340
RSW,2015,7,1699,8210
RSW,2015,8,1552,6501
RSW,2015,9,1367,4009
SAF,2015,1,115,1239
SAF,2015,11,85,489
SAF,2015,12,88,-136
SAF,2015,2,121,1648
SAF,2015,3,153,1124
SAF,2015,4,179,1223
SAF,2015,5,182,663
SAF,2015,6,183,1301
SAF,2015,7,154,297
SAF,2015,8,139,-612
SAF,2015,9,95,-849
SAN,2015,1,6082,9153
SAN,2015,11,5881,19434
SAN,2015,12,6217,37606
SAN,2015,2,5469,24288
SAN,2015,3,6554,2694
SAN,2015,4,6416,23174
SAN,2015,5,6583,31244
SAN,2015,6,6746,42984
SAN,2015,7,7006,53323
SAN,2015,8,6864,18943
SAN,2015,9,6155,-8061
SAT,2015,1,2583,20787
SAT,2015,11,2497,5238
SAT,2015,12,2590,14132
SAT,2015,2,2300,15849
SAT,2015,3,2741,16891
SAT,2015,4,2822,19147
SAT,2015,5,3003,24668
SAT,2015,6,2962,31285
SAT,2015,7,3001,24763
SAT,2015,8,2779,10794
SAT,2015,9,2467,-10671
SAV,2015,1,609,5171
SAV,2015,11,656,565
SAV,2015,12,563,3624
SAV,2015,2,560,6971
SAV,2015,3,679,2533
SAV,2015,4,745,1794
SAV,2015,5,801,1946
SAV,2015,6,758,8056
SAV,2015,7,742,5192
SAV,2015,8,749,2762
SAV,2015,9,661,102
SBA,2015,1,576,4684
SBA,2015,11,512,-1519
SBA,2015,12,458,3783
SBA,2015,2,482,4589
SBA,2015,3,479,1576
SBA,2015,4,561,841
SBA,2015,5,570,1404
SBA,2015,6,598,2462
SBA,2015,7,622,2091
SBA,2015,8,611,2218
SBA,2015,9,538,1432
SBN,2015,1,386,6831
SBN,2015,11,386,2118
SBN,2015,12,390,4483
SBN,2015,2,393,6900
SBN,2015,3,465,3686
SBN,2015,4,408,1766
SBN,2015,5,396,227
SBN,2015,6,402,4160
SBN,2015,7,397,3072
SBN,2015,8,410,3544
SBN,2015,9,411,824
SBP,2015,1,417,1924
SBP,2015,11,212,-199
SBP,2015,12,218,1080
SBP,2015,2,381,1635
SBP,2015,3,430,1361
SBP,2015,4,275,1282
SBP,2015,5,248,302
SBP,2015,6,239,131
SBP,2015,7,218,1129
SBP,2015,8,227,1302
SBP,2015,9,259,1026
SCC,2015,1,76,-15
SCC,2015,11,75,-159
SCC,2015,12,76,-165
SCC,2015,2,70,20
SCC,2015,3,76,438
SCC,2015,4,75,65
SCC,2015,5,78,-318
SCC,2015,6,78,223
SCC,2015,7,79,199
SCC,2015,8,79,-34
SCC,2015,9,77,144
SCE,2015,1,67,1131
SCE,2015,11,60,666
SCE,2015,12,69,505
SCE,2015,2,57,1287
SCE,2015,3,73,282
SCE,2015,4,73,196
SCE,2015,5,71,263
SCE,2015,6,86,2333
SCE,2015,7,147,1153
SCE,2015,8,144,262
SCE,2015,9,60,914
SDF,2015,1,941,7713
SDF,2015,11,924,1925
SDF,2015,12,841,6598
SDF,2015,2,873,7482
SDF,2015,3,1040,7512
SDF,2015,4,926,2888
SDF,2015,5,1056,4118
SDF,2015,6,990,10164
SDF,2015,7,908,6054
SDF,2015,8,871,2109
SDF,2015,9,812,-385
SEA,2015,1,8384,21490
SEA,2015,11,9703,-3894
SEA,2015,12,10366,41989
SEA,2015,2,7712,12528
PAH,2015,5,62,140
PAH,2015,6,60,969
PAH,2015,7,61,235
PAH,2015,8,62,835
PAH,2015,9,60,117
PBG,2015,1,31,345
PBG,2015,11,24,145
PBG,2015,12,31,749
PBG,2015,2,28,464
PBG,2015,3,31,520
PBG,2015,4,26,551
PBG,2015,5,22,106
PBG,2015,6,21,518
PBG,2015,7,26,343
PBG,2015,8,26,334
PBG,2015,9,16,221
PBI,2015,1,2420,13301
PBI,2015,11,2021,-3547
PBI,2015,12,2431,33714
PBI,2015,2,2255,26512
PBI,2015,3,2659,24385
PBI,2015,4,2318,5537
PBI,2015,5,1941,377
PBI,2015,6,1621,15945
PBI,2015,7,1676,10877
PBI,2015,8,1643,17567
PBI,2015,9,1550,7815
PDX,2015,1,3623,8851
PDX,2015,11,4373,-11862
PDX,2015,12,4512,24027
PDX,2015,2,3193,13099
PDX,2015,3,3884,1304
PDX,2015,4,3874,-2207
PDX,2015,5,4159,-7236
PDX,2015,6,4709,32032
PDX,2015,7,5110,23051
PDX,2015,8,5101,10322
PDX,2015,9,4464,-13375
PHF,2015,1,139,528
PHF,2015,11,112,1118
PHF,2015,12,105,1213
PHF,2015,2,103,317
PHF,2015,3,148,1365
PHF,2015,4,104,546
PHF,2015,5,93,-122
PHF,2015,6,109,1317
PHF,2015,7,118,1557
PHF,2015,8,119,1019
PHF,2015,9,109,519
PHL,2015,1,5773,44893
PHL,2015,11,5959,-2483
PHL,2015,12,5918,45112
PHL,2015,2,5189,33037
PHL,2015,3,5972,42691
PHL,2015,4,5825,15460
PHL,2015,5,6153,25579
PHL,2015,6,6203,67379
PHL,2015,7,6443,30094
PHL,2015,8,6400,23182
PHL,2015,9,6003,7455
PHX,2015,1,13105,43448
PHX,2015,11,12527,18600
PHX,2015,12,13308,64902
PHX,2015,2,11877,49003
PHX,2015,3,14497,4222
PHX,2015,4,13737,35380
PHX,2015,5,13797,32234
PHX,2015,6,13849,83276
PHX,2015,7,14251,85478
PHX,2015,8,13631,41592
PHX,2015,9,12009,-34774
